feature,contested_title,stable_title,contested_value,stable_value,diff
f1_original_recomputed,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.0,1.1049723756906078,-1.1049723756906078
f1_original_recomputed,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.0,2.2459292532285233,-2.2459292532285233
f1_original_recomputed,Klaus Berger (Theologe),Elias Canetti,2.1621621621621623,0.7267441860465116,1.4354179761156507
f1_original_recomputed,Fußball in England,Uralische Sprachen,0.4708097928436911,1.5077271013946476,-1.0369173085509564
f1_original_recomputed,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.8658008658008658,1.0223206679161698,-0.15651980211530403
f1_original_recomputed,Bund des russischen Volkes,Dschabal Sindschar,0.9624639076034649,0.2363507445048452,0.7261131630986197
f1_original_recomputed,Kaufmännischer Verband Schweiz,Lendkanal,0.0,0.4904364884747425,-0.4904364884747425
f1_original_recomputed,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,1.0735373054213635,2.6427061310782243,-1.5691688256568608
f1_original_recomputed,Kameralistik,Parkeisenbahn Wuhlheide,1.355243096730476,0.0,1.355243096730476
f1_original_recomputed,Street Football/Episodenliste,Apatheia,1.74995139023916,1.4607679465776293,0.2891834436615306
f1_original_recomputed,Revisionismus,Oliver-Hazard-Perry-Klasse,0.4830917874396135,0.0,0.4830917874396135
f1_original_recomputed,Ökostrom,Physikalische Größe,0.4519433564326605,0.14943215780035862,0.30251119863230186
f1_original_recomputed,Holy Spirit,Ringo (Ballade),1.152073732718894,0.361794500723589,0.7902792319953049
f1_original_recomputed,Etikettierungsansatz,Yorktown-Klasse (1937),1.069137562366358,0.0,1.069137562366358
f1_original_recomputed,Michael Vassiliadis,Catarina (Schiff),0.5988023952095808,2.8885037550548818,-2.289701359845301
f1_original_recomputed,Parov Stelar,Édouard Nanny,0.0,1.6863406408094435,-1.6863406408094435
f1_original_recomputed,Reinhold Tüxen,Carrara-Marmor,0.45662100456621,0.4371584699453552,0.019462534620854843
f1_original_recomputed,Naturwissenschaft und Religion,Metallica (Album),1.6835016835016834,0.5005840146837978,1.1829176688178857
f1_original_recomputed,Angela Merici,Fish and Chips,0.670465973851827,0.7122507122507122,-0.04178473839888519
f1_original_recomputed,Biphobie,Fester Wechselkurs,1.2468827930174564,0.0,1.2468827930174564
f1_original_recomputed,Troy Davis,"Dorsetshire (Schiff, 1930)",1.436265709156194,0.34518467380048323,1.0910810353557108
f1_original_recomputed,Oberösterreichische Versicherung,Lubok,0.0,0.0,0.0
f1_original_recomputed,Kornische Sprache,Buch Tobit,2.3923444976076556,1.6008537886873,0.7914907089203556
f1_original_recomputed,George Peabody,George Alsop,0.0,7.107952021323856,-7.107952021323856
f1_original_recomputed,Intrexx,Coniophis,3.6166365280289328,0.0,3.6166365280289328
f1_original_recomputed,Politikverdrossenheit,George Mason,2.2549869904596704,1.840942562592047,0.4140444278676234
f1_original_recomputed,Nursultan Nasarbajew,Diolkos,0.0,3.8294613224406433,-3.8294613224406433
f1_original_recomputed,Biofeedback,Theorie der endlichen Kugelpackungen,1.2200081333875559,1.6019223067681216,-0.38191417338056577
f1_original_recomputed,Kindertagesbetreuung,Wieslauftalbahn,0.26688017080330934,0.542740841248304,-0.2758606704449947
f1_original_recomputed,Geschichte Äquatorialguineas,Mesolongi,0.0,1.0235414534288638,-1.0235414534288638
f1_original_recomputed,Self Storage,Adolf von Kröner,0.0,0.423728813559322,-0.423728813559322
f1_original_recomputed,Thomas Ball Barratt,Madlax,0.0,1.3010668748373666,-1.3010668748373666
f1_original_recomputed,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.0,0.0,0.0
f1_original_recomputed,Unicredit Bank Austria,Kloster Himmelkron,0.22686025408348456,2.791496671677045,-2.5646364175935603
f1_original_recomputed,Politisches System Japans,Craters of the Moon National Monument,0.2744990392533626,0.8875739644970414,-0.6130749252436788
f1_original_recomputed,Al-Andalus,Basler Fasnacht,0.6458557588805167,0.21805494984736154,0.4278008090331552
f1_original_recomputed,Judentum in Afrika,LGV Est européenne,1.380002509095471,0.26068821689259647,1.1193142922028745
f1_original_recomputed,Nornickel,Schwarzwaldbahn (Baden),0.0,0.21168501270110077,-0.21168501270110077
f1_original_recomputed,Data Loss Prevention,Bonnetiaceae,0.5602240896358543,0.0,0.5602240896358543
f1_original_recomputed,Ahmad Schah Massoud,S-Bahn Zürich,0.4126547455295736,0.5521811154058531,-0.13952636987627953
f1_original_recomputed,Andor Ákos,Deutsche Bank Park,1.059001512859304,0.45551169146674764,0.6034898213925564
f1_original_recomputed,Massivholzbau,Zielratte,0.9074410163339383,0.0,0.9074410163339383
f1_original_recomputed,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.44208664898320066,2.2013207924754856,-1.759234143492285
f1_original_recomputed,Bernd Kebelmann,Halo-System,0.0,0.6589785831960461,-0.6589785831960461
f1_original_recomputed,Austerität,Georges Scelle,0.7741935483870968,0.532197977647685,0.2419955707394118
f1_original_recomputed,Montessori Biberkor,Bruttoinlandsprodukt,0.6963788300835655,0.35816618911174786,0.33821264097181764
f1_original_recomputed,Neukirchen-Vluyn,George Appo,0.30802402587401817,0.43315044758879584,-0.12512642171477767
f1_original_recomputed,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.0,2.1436227224008575,-2.1436227224008575
f1_original_recomputed,Ilse Schwidetzky,Soliman (Elefant),0.0,1.9252984212552946,-1.9252984212552946
