feature,contested_title,stable_title,contested_value,stable_value,diff
f2_hyland_only,Wandervogel,Ziehenschule,0.3456619426201175,0.3527959075674722,-0.007133964947354687
f2_hyland_only,GS1,"Seawolf (U-Boot, 1957)",0.0,0.0,0.0
f2_hyland_only,Franz Ruppert,Wilhelm Kühnert,0.0,0.0,0.0
f2_hyland_only,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.0,0.0,0.0
f2_hyland_only,Disneyland Park (Paris),Ismar Boas,0.0,0.0,0.0
f2_hyland_only,Entführung von Michal Kováč jun.,East Brother Light Station,0.6823609689525759,0.0,0.6823609689525759
f2_hyland_only,Wiktor Juschtschenko,Bremer Wappen,0.48685491723466406,0.0,0.48685491723466406
f2_hyland_only,International Christian Fellowship,Gresgen,0.4221190375685943,0.0,0.4221190375685943
f2_hyland_only,Uniface,Wiesenweihe,0.0,0.40404040404040403,-0.40404040404040403
f2_hyland_only,Mary Baker Eddy,Gerrard Winstanley,0.0,0.0,0.0
f2_hyland_only,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.0,0.0,0.0
f2_hyland_only,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.2656042496679947,0.0,0.2656042496679947
f2_hyland_only,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,0.0,0.0,0.0
f2_hyland_only,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),1.2820512820512822,0.6325110689437066,0.6495402131075756
f2_hyland_only,Klaus Berger (Theologe),Elias Canetti,0.6122448979591837,0.47483380816714155,0.13741108979204214
f2_hyland_only,Fußball in England,Uralische Sprachen,0.2458210422812193,0.0,0.2458210422812193
f2_hyland_only,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.0,0.29568302779420463,-0.29568302779420463
f2_hyland_only,Bund des russischen Volkes,Dschabal Sindschar,0.4616805170821791,0.7254261878853826,-0.2637456708032035
f2_hyland_only,Kaufmännischer Verband Schweiz,Lendkanal,0.0,0.0,0.0
f2_hyland_only,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.0,0.0,0.0
f2_hyland_only,Kameralistik,Parkeisenbahn Wuhlheide,0.45004500450045004,0.0,0.45004500450045004
f2_hyland_only,Street Football/Episodenliste,Apatheia,0.8847600088476001,1.5995734470807783,-0.7148134382331782
f2_hyland_only,Revisionismus,Oliver-Hazard-Perry-Klasse,0.0,1.1376564277588168,-1.1376564277588168
f2_hyland_only,Ökostrom,Physikalische Größe,0.2077274615704196,0.0,0.2077274615704196
f2_hyland_only,Holy Spirit,Ringo (Ballade),0.4224757076468103,0.0,0.4224757076468103
f2_hyland_only,Etikettierungsansatz,Yorktown-Klasse (1937),0.4725897920604915,0.0,0.4725897920604915
f2_hyland_only,Michael Vassiliadis,Catarina (Schiff),0.0,0.0,0.0
f2_hyland_only,Parov Stelar,Édouard Nanny,0.0,1.2315270935960592,-1.2315270935960592
f2_hyland_only,Reinhold Tüxen,Carrara-Marmor,0.0,0.0,0.0
f2_hyland_only,Naturwissenschaft und Religion,Metallica (Album),0.21982853374367994,0.31387319522912743,-0.09404466148544749
f2_hyland_only,Angela Merici,Fish and Chips,0.0,0.5254860746190225,-0.5254860746190225
f2_hyland_only,Biphobie,Fester Wechselkurs,0.0,0.0,0.0
f2_hyland_only,Troy Davis,"Dorsetshire (Schiff, 1930)",0.0,0.0,0.0
f2_hyland_only,Oberösterreichische Versicherung,Lubok,0.0,0.9823182711198427,-0.9823182711198427
f2_hyland_only,Kornische Sprache,Buch Tobit,0.0,0.0,0.0
f2_hyland_only,George Peabody,George Alsop,0.0,0.0,0.0
f2_hyland_only,Intrexx,Coniophis,0.0,0.0,0.0
f2_hyland_only,Politikverdrossenheit,George Mason,0.5955926146515784,0.4472271914132379,0.1483654232383405
f2_hyland_only,Nursultan Nasarbajew,Diolkos,0.0,0.0,0.0
f2_hyland_only,Biofeedback,Theorie der endlichen Kugelpackungen,0.6770480704129993,0.5277044854881267,0.14934358492487265
f2_hyland_only,Kindertagesbetreuung,Wieslauftalbahn,0.39698292973402144,0.0,0.39698292973402144
f2_hyland_only,Geschichte Äquatorialguineas,Mesolongi,0.0,0.7029053420805998,-0.7029053420805998
f2_hyland_only,Self Storage,Adolf von Kröner,0.0,0.0,0.0
f2_hyland_only,Thomas Ball Barratt,Madlax,0.0,0.3556187766714083,-0.3556187766714083
f2_hyland_only,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.4103405826836274,0.0,0.4103405826836274
f2_hyland_only,Unicredit Bank Austria,Kloster Himmelkron,0.0,0.0,0.0
f2_hyland_only,Politisches System Japans,Craters of the Moon National Monument,0.31387319522912743,0.7955449482895784,-0.481671753060451
f2_hyland_only,Al-Andalus,Basler Fasnacht,0.0,0.0,0.0
f2_hyland_only,Judentum in Afrika,LGV Est européenne,0.14259232853272494,0.0,0.14259232853272494
f2_hyland_only,Nornickel,Schwarzwaldbahn (Baden),0.0,0.27909572983533354,-0.27909572983533354
f2_hyland_only,Data Loss Prevention,Bonnetiaceae,0.0,3.7831021437578816,-3.7831021437578816
f2_hyland_only,Ahmad Schah Massoud,S-Bahn Zürich,0.0,0.19462826002335537,-0.19462826002335537
f2_hyland_only,Andor Ákos,Deutsche Bank Park,0.16619577862722287,0.0,0.16619577862722287
f2_hyland_only,Massivholzbau,Zielratte,0.5350454788657035,0.0,0.5350454788657035
f2_hyland_only,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.0,0.0,0.0
f2_hyland_only,Bernd Kebelmann,Halo-System,0.0,0.0,0.0
f2_hyland_only,Austerität,Georges Scelle,0.37835792659856227,0.0,0.37835792659856227
f2_hyland_only,Montessori Biberkor,Bruttoinlandsprodukt,0.0,0.24919013207077,-0.24919013207077
f2_hyland_only,Neukirchen-Vluyn,George Appo,0.0,0.2770850651149903,-0.2770850651149903
f2_hyland_only,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.0,0.0,0.0
f2_hyland_only,Ilse Schwidetzky,Soliman (Elefant),0.5382131324004306,0.5688282138794084,-0.030615081478977846
f2_hyland_only,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.0,0.0,0.0
f2_hyland_only,Transzendentale Meditation,Ammonios Hermeiou,0.0,0.24703557312252963,-0.24703557312252963
f2_hyland_only,Monocab,Pont Ferroviaire Saint-Laurent,0.0,0.0,0.0
f2_hyland_only,TransPod,Richomer,0.0,2.3696682464454977,-2.3696682464454977
f2_hyland_only,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.44014084507042256,0.0,0.44014084507042256
f2_hyland_only,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.257201646090535,0.0,0.257201646090535
f2_hyland_only,Dräxlmaier,Brinkmanship,0.0,0.0,0.0
f2_hyland_only,Schulpflicht,Straßenbahn München Baureihe S,0.6697923643670461,0.0,0.6697923643670461
f2_hyland_only,Babylon A.D.,Richard Laymon,0.0,0.5202913631633715,-0.5202913631633715
f2_hyland_only,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.4083299305839118,0.8097165991902834,-0.40138666860637157
f2_hyland_only,Sexhandel in Thailand,Bruno Büchner,0.0,0.0,0.0
f2_hyland_only,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,0.47214353163361666,1.4214641080312722,-0.9493205763976555
f2_hyland_only,Große Hungersnot in Irland,Teltow-Werft,0.0,0.0,0.0
f2_hyland_only,Staat,Computerbetrug,0.2237637055269635,0.4665267086540705,-0.24276300312710697
f2_hyland_only,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),1.38217000691085,2.898550724637681,-1.5163807177268311
f2_hyland_only,Partidul Social Democrat European,Philokartie,0.0,0.7393715341959334,-0.7393715341959334
f2_hyland_only,Atari Teenage Riot,Cindy Sherman,0.0,0.0,0.0
f2_hyland_only,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.0,0.4003202562049639,-0.4003202562049639
f2_hyland_only,Hamburg Commercial Bank,Korsika im Altertum,0.0,0.0,0.0
f2_hyland_only,Helmtherapie,Acherontia lachesis,0.0,0.0,0.0
f2_hyland_only,EU-Erweiterung 2004,Handelsgeschäft,0.2595380223202699,0.2827254735651682,-0.023187451244898294
f2_hyland_only,Neokatechumenaler Weg,Günther Anders,0.0,0.4896360372123388,-0.4896360372123388
f2_hyland_only,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),1.1983223487118035,0.0,1.1983223487118035
f2_hyland_only,Neue Kadampa-Tradition,Weinbau in Kanada,0.3705075954057058,0.0,0.3705075954057058
f2_hyland_only,Timotheus Höttges,Josephus Daniels (Schiff),0.0,0.0,0.0
f2_hyland_only,Luftlager,Löffelhund,0.0,0.8795074758135445,-0.8795074758135445
f2_hyland_only,Die Zeitgeist-Bewegung,Basfia succiniciproducens,0.0,1.1123470522803114,-1.1123470522803114
f2_hyland_only,Tempolimit,Lift-off-Verfahren,0.0,0.0,0.0
f2_hyland_only,Iqos,ASB Bridge,0.0,0.0,0.0
f2_hyland_only,Sklavenhandel,Panzerhaubitze 2000,0.20337604230221681,0.0,0.20337604230221681
f2_hyland_only,The Third Wave,Regenbaum,1.3071895424836601,0.0,1.3071895424836601
f2_hyland_only,Verelendungstheorie,Big-Mac-Index,0.0,0.0,0.0
f2_hyland_only,Jüngere Dryaszeit,Keilzinkung,0.0,0.0,0.0
f2_hyland_only,Gestalttherapie,Katalyse,0.0,0.3969041476483429,-0.3969041476483429
f2_hyland_only,Küchenabfallzerkleinerer,Kauffmann-White-Schema,1.2706480304955527,0.4203446826397646,0.8503033478557882
f2_hyland_only,Kurort,Schäbe,0.6811989100817438,0.0,0.6811989100817438
f2_hyland_only,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.0,0.5633802816901409,-0.5633802816901409
f2_hyland_only,Das sogenannte Böse,Gänsegeier,0.4924895345973898,0.0,0.4924895345973898
f2_hyland_only,Pharmahersteller,(136199) Eris,0.0,3.676470588235294,-3.676470588235294
f2_hyland_only,PANalytical,Waldsteppenotter,0.5574136008918618,0.0,0.5574136008918618
f2_hyland_only,T-Labs,Lilium pardalinum subsp. pitkinense,0.0,0.0,0.0
f2_hyland_only,Ungarische Notation,Ankylosauria,0.6462035541195477,1.0341261633919339,-0.3879226092723862
f2_hyland_only,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.8976660682226212,0.0,0.8976660682226212
f2_hyland_only,Alexander-Technik,Ringelröteln,0.0,0.0,0.0
f2_hyland_only,Neoarchaikum,Schlangenadler,0.0,1.7686593562079944,-1.7686593562079944
