feature,contested_title,stable_title,contested_value,stable_value,diff
f5_original_reproduced,Pharmahersteller,(136199) Eris,1.0,1.0,0.0
f5_original_reproduced,PANalytical,Waldsteppenotter,1.0,1.0,0.0
f5_original_reproduced,T-Labs,Lilium pardalinum subsp. pitkinense,1.0,1.0,0.0
f5_original_reproduced,Ungarische Notation,Ankylosauria,0.9776,0.9873,-0.009699999999999931
f5_original_reproduced,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.9942,1.0,-0.005800000000000027
f5_original_reproduced,Alexander-Technik,Ringelröteln,0.9821,0.9851,-0.0030000000000000027
f5_original_reproduced,Neoarchaikum,Schlangenadler,1.0,1.0,0.0
f5_revised,Evolutionärer Humanismus,Ästhetische Theorie,0.7054,0.6098,0.09560000000000002
f5_revised,Franz Eibel,Wieladingen (Adelsgeschlecht),0.9474,0.9516,-0.0041999999999999815
f5_revised,Fluglärm,Spezielle Relativitätstheorie,0.9643,0.7273,0.2370000000000001
f5_revised,Armenisch-iranische Beziehungen,Absturz einer MiG-21 in Cottbus 1975,0.9,0.9667,-0.06669999999999998
f5_revised,Geschichte der Volksrepublik China,Neukirchen (Gemeinde Altmünster),0.9832,0.9421,0.041099999999999914
f5_revised,Karl Haushofer,Jüdisches Museum Westfalen,0.9096,0.9545,-0.04490000000000005
f5_revised,Mobile Jugendarbeit,Mayaguez-Zwischenfall,0.7237,0.9846,-0.2609
f5_revised,Elektrokonvulsionstherapie,Spirostachys africana,0.9286,1.0,-0.07140000000000002
f5_revised,Westdeutsche Studentenbewegung der 1960er Jahre,Schloss Beuggen,0.9153,0.9721,-0.05679999999999996
f5_revised,Ernst Melchior,Vincenz Grimm,0.8889,0.8696,0.019299999999999984
f5_revised,Backhefe,Wellensittich,0.9435,0.8875,0.05600000000000005
f5_revised,Multikulturalismus,Jiang Wei,0.44,0.9785,-0.5385
f5_revised,Zeitfreiwilligenverband,Soo Line High Bridge,0.9412,0.9756,-0.034399999999999986
f5_revised,Witness Lee,Curling,0.8211,0.9202,-0.09909999999999997
f5_revised,Alois Windisch,U-Boot mit Marschflugkörpern,0.925,1.0,-0.07499999999999996
f5_revised,GEMA-freie Musik,Landmine,0.8593,0.8763,-0.017000000000000015
f5_revised,Tuileriensturm,Christian Precht,0.9643,0.9545,0.009800000000000031
f5_revised,Beichte,Francis Bacon,0.7759,0.812,-0.03610000000000002
f5_revised,Liber AL vel Legis,Picket Fences – Tatort Gartenzaun,0.6619,0.9193,-0.25739999999999996
f5_revised,"Chronik des Kriegs in Nahost, Dezember 2024 und Januar 2025",Wälder und Wiesen bei Malsch,0.9167,0.913,0.0036999999999999256
f5_revised,Institut für Zeitgeschichte,Urnenfelderkultur,0.8864,0.9107,-0.02429999999999999
f5_revised,Humanitäre Intervention,Projekt A119,0.7419,0.8627,-0.12080000000000002
f5_revised,Weltraumhabitat,Raffinerieexplosion in Texas City,0.8636,0.9588,-0.09519999999999995
f5_revised,Klassenpolitik,Tabernae (Rheinzabern),0.7671,0.9674,-0.20030000000000003
f5_revised,Kennedy-Methode,Galle,0.7159,0.9195,-0.2036
f5_revised,Tiroler Festspiele Erl,Slughorn,1.0,0.5581,0.44189999999999996
f5_revised,Heinrich von Brentano,Geschmackliche Schärfe,0.9524,0.875,0.07740000000000002
f5_revised,Bulgarische Wiedergeburt,Elisabeth von Weida,0.9444,0.9096,0.03480000000000005
f5_revised,Schulweg,Operation Earnest Will,0.8723,0.8868,-0.014500000000000068
f5_revised,Lindisfarne Castle,Eliezer Ben-Jehuda,0.9815,0.9403,0.041200000000000014
f5_revised,Apadravya,Laufhühnchen,0.8545,0.9101,-0.05559999999999998
f5_revised,Spervogelton,Year Zero,0.6494,0.8507,-0.20130000000000003
f5_revised,MHealth,Fraktursonografie,0.9773,0.8793,0.09799999999999998
f5_revised,Sozionik und intertypische Beziehungen,Porsche 930,0.7079,0.9902,-0.2823
f5_revised,Bürgerversicherung,Grunewaldsee,0.8889,0.9608,-0.07189999999999996
f5_revised,Kuno Raeber,Garfield Akers,0.9024,0.8333,0.06909999999999994
f5_revised,Wandervogel,Ziehenschule,0.8657,0.9023,-0.036599999999999966
f5_revised,GS1,"Seawolf (U-Boot, 1957)",0.9756,1.0,-0.024399999999999977
f5_revised,Franz Ruppert,Wilhelm Kühnert,0.8676,0.79,0.0776
f5_revised,Sanktuarium der Barmherzigkeit Gottes,GateKeeper (Cedar Point),0.9196,0.9868,-0.06720000000000004
f5_revised,Disneyland Park (Paris),Ismar Boas,0.9952,0.9519,0.043300000000000005
f5_revised,Entführung von Michal Kováč jun.,East Brother Light Station,0.9346,0.9875,-0.05290000000000006
f5_revised,Wiktor Juschtschenko,Bremer Wappen,0.8929,0.9333,-0.04039999999999999
f5_revised,International Christian Fellowship,Gresgen,0.8646,0.9541,-0.08949999999999991
f5_revised,Uniface,Wiesenweihe,0.8929,0.9018,-0.008900000000000019
f5_revised,Mary Baker Eddy,Gerrard Winstanley,0.8974,0.92,-0.022600000000000064
f5_revised,Dorje Shugden,Britische Mount-Everest-Expedition 1922,0.8958,1.0,-0.10419999999999996
f5_revised,Nichtregierungsorganisation,Straßenbahn München Baureihe R,0.7333,0.9904,-0.2571
f5_revised,HolidayCheck Group,Drehstrom-Versuchsstrecke Groß-Lichterfelde–Zehlendorf,1.0,1.0,0.0
f5_revised,Ifo-Geschäftsklimaindex,Halsamphora des Exekias (Berlin F 1720),0.9355,0.9028,0.03269999999999995
f5_revised,Klaus Berger (Theologe),Elias Canetti,0.7811,0.8088,-0.027699999999999947
f5_revised,Fußball in England,Uralische Sprachen,0.9742,0.6875,0.28669999999999995
f5_revised,Wilhelm Aumer,Geneviève Thiroux d’Arconville,0.8955,0.7946,0.10089999999999999
f5_revised,Bund des russischen Volkes,Dschabal Sindschar,0.9011,0.96,-0.05889999999999995
f5_revised,Kaufmännischer Verband Schweiz,Lendkanal,0.8636,0.9722,-0.10859999999999992
f5_revised,Erzgebirgischer Schwibbogen,Tokugawa Ieyasu,0.9355,0.9512,-0.015700000000000047
f5_revised,Kameralistik,Parkeisenbahn Wuhlheide,0.8763,0.9868,-0.11050000000000004
f5_revised,Street Football/Episodenliste,Apatheia,0.9208,0.466,0.4547999999999999
f5_revised,Revisionismus,Oliver-Hazard-Perry-Klasse,0.8235,0.9759,-0.15239999999999998
f5_revised,Ökostrom,Physikalische Größe,0.8713,0.4524,0.41889999999999994
f5_revised,Holy Spirit,Ringo (Ballade),0.8313,0.8209,0.010400000000000076
f5_revised,Etikettierungsansatz,Yorktown-Klasse (1937),0.6966,1.0,-0.3034
f5_revised,Michael Vassiliadis,Catarina (Schiff),0.9706,0.9306,0.040000000000000036
f5_revised,Parov Stelar,Édouard Nanny,0.9667,0.9268,0.03990000000000005
f5_revised,Reinhold Tüxen,Carrara-Marmor,0.9143,0.9684,-0.05410000000000004
f5_revised,Naturwissenschaft und Religion,Metallica (Album),0.8283,0.9605,-0.13219999999999998
f5_revised,Angela Merici,Fish and Chips,0.9116,0.9254,-0.013800000000000034
f5_revised,Biphobie,Fester Wechselkurs,0.86,0.8205,0.03949999999999998
f5_revised,Troy Davis,"Dorsetshire (Schiff, 1930)",0.8732,0.9773,-0.10409999999999997
f5_revised,Oberösterreichische Versicherung,Lubok,0.9722,0.8056,0.16659999999999997
f5_revised,Kornische Sprache,Buch Tobit,0.5763,0.8027,-0.22639999999999993
f5_revised,George Peabody,George Alsop,0.9552,0.8197,0.13550000000000006
f5_revised,Politikverdrossenheit,George Mason,0.7657,0.9298,-0.1640999999999999
f5_revised,Nursultan Nasarbajew,Diolkos,0.9452,0.9647,-0.019499999999999962
f5_revised,Biofeedback,Theorie der endlichen Kugelpackungen,0.8657,0.6923,0.1734
f5_revised,Kindertagesbetreuung,Wieslauftalbahn,0.8295,0.9764,-0.14690000000000003
f5_revised,Geschichte Äquatorialguineas,Mesolongi,1.0,0.954,0.04600000000000004
f5_revised,Self Storage,Adolf von Kröner,0.9412,0.9672,-0.025999999999999912
f5_revised,Thomas Ball Barratt,Madlax,0.9006,0.8583,0.042300000000000004
f5_revised,"Föderaler Öffentlicher Dienst Auswärtige Angelegenheiten, Außenhandel und Entwicklungszusammenarbeit",Fünfjahrplan (Briefmarkenserie),0.8652,0.8769,-0.011700000000000044
f5_revised,Unicredit Bank Austria,Kloster Himmelkron,0.9735,0.9647,0.00880000000000003
f5_revised,Politisches System Japans,Craters of the Moon National Monument,0.8512,0.9576,-0.10640000000000005
f5_revised,Al-Andalus,Basler Fasnacht,0.935,0.8804,0.05460000000000009
f5_revised,Judentum in Afrika,LGV Est européenne,0.9542,0.9739,-0.01969999999999994
f5_revised,Nornickel,Schwarzwaldbahn (Baden),0.963,0.9796,-0.01660000000000006
f5_revised,Data Loss Prevention,Bonnetiaceae,0.8871,0.8571,0.030000000000000027
f5_revised,Ahmad Schah Massoud,S-Bahn Zürich,0.9043,0.9542,-0.049900000000000055
f5_revised,Andor Ákos,Deutsche Bank Park,0.8075,0.9626,-0.15510000000000002
f5_revised,Massivholzbau,Zielratte,0.9186,0.8571,0.0615
f5_revised,Israelitische Synagogen-Gemeinde Adass Jisroel zu Berlin,Parochialkirche (Berlin),0.9128,0.9588,-0.04600000000000004
f5_revised,Bernd Kebelmann,Halo-System,0.8077,0.9737,-0.16600000000000004
f5_revised,Austerität,Georges Scelle,0.8273,0.8261,0.0012000000000000899
f5_revised,Montessori Biberkor,Bruttoinlandsprodukt,0.9263,0.8868,0.03949999999999998
f5_revised,Neukirchen-Vluyn,George Appo,0.9263,0.9143,0.01200000000000001
f5_revised,Gesellschaft für Unternehmensgeschichte,"Trier, Stadtbibliothek, Hs. 171/1626",0.9437,0.875,0.06869999999999998
f5_revised,Ilse Schwidetzky,Soliman (Elefant),0.9286,0.9091,0.019499999999999962
f5_revised,Wuestenstrom,Queen-Elizabeth-Klasse (2017),0.8,0.9764,-0.1764
f5_revised,Transzendentale Meditation,Ammonios Hermeiou,0.8718,0.7041,0.16770000000000007
f5_revised,Monocab,Pont Ferroviaire Saint-Laurent,0.902,0.9839,-0.08189999999999997
f5_revised,TransPod,Richomer,1.0,0.9038,0.09619999999999995
f5_revised,Wasser-Abrasiv-Suspensions-Strahlschneiden,Kleine Magellansche Wolke,0.9057,0.9667,-0.061000000000000054
f5_revised,Propaganda im Ersten Weltkrieg,Zwinger (Münster),0.9366,0.9286,0.008000000000000007
f5_revised,Dräxlmaier,Brinkmanship,1.0,0.8542,0.14580000000000004
f5_revised,Schulpflicht,Straßenbahn München Baureihe S,0.9315,0.9844,-0.05290000000000006
f5_revised,Babylon A.D.,Richard Laymon,0.8333,0.9455,-0.11219999999999997
f5_revised,Fraunhofer-Institut für Keramische Technologien und Systeme,Solanum subg. Leptostemonum,0.9417,0.8113,0.13039999999999996
f5_revised,Sexhandel in Thailand,Bruno Büchner,0.9254,0.974,-0.04859999999999998
f5_revised,Deutsche Steinzeug Cremer & Breuer,Wittem-Projekt,1.0,0.7232,0.27680000000000005
f5_revised,Große Hungersnot in Irland,Teltow-Werft,0.9281,0.9844,-0.05630000000000002
f5_revised,Staat,Computerbetrug,0.8121,0.7854,0.026700000000000057
f5_revised,Ludwig-Boltzmann-Institut für Funktionelle Hirntopographie,Drahtgewebe (Filtration),0.75,0.8919,-0.14190000000000003
f5_revised,Partidul Social Democrat European,Philokartie,0.8,0.9474,-0.14739999999999998
f5_revised,Atari Teenage Riot,Cindy Sherman,0.9326,0.9552,-0.022600000000000064
f5_revised,Schlacht im Ia-Drang-Tal,Chinesische Volksbank,0.9829,0.9302,0.05269999999999997
f5_revised,Hamburg Commercial Bank,Korsika im Altertum,0.9732,0.9403,0.03289999999999993
f5_revised,Helmtherapie,Acherontia lachesis,0.8824,0.8421,0.0403
f5_revised,EU-Erweiterung 2004,Handelsgeschäft,0.9221,0.8548,0.06730000000000003
f5_revised,Neokatechumenaler Weg,Günther Anders,0.8395,0.7384,0.10110000000000008
f5_revised,Chartered Institute for Archaeologists,Philadelphia and Reading Railroad Bridge (Susquehanna River),0.7917,0.9714,-0.17970000000000008
f5_revised,Neue Kadampa-Tradition,Weinbau in Kanada,0.875,0.9732,-0.09819999999999995
f5_revised,Timotheus Höttges,Josephus Daniels (Schiff),0.9672,0.9894,-0.022199999999999998
f5_revised,Luftlager,Löffelhund,0.9082,0.9375,-0.029299999999999993
f5_revised,Die Zeitgeist-Bewegung,Basfia succiniciproducens,0.7231,0.9118,-0.1887000000000001
f5_revised,Tempolimit,Lift-off-Verfahren,0.8533,0.7791,0.07419999999999993
f5_revised,Iqos,ASB Bridge,0.875,1.0,-0.125
f5_revised,Sklavenhandel,Panzerhaubitze 2000,0.915,0.969,-0.05399999999999994
f5_revised,The Third Wave,Regenbaum,0.8611,0.8704,-0.009299999999999975
f5_revised,Verelendungstheorie,Big-Mac-Index,0.8116,0.8542,-0.04259999999999997
f5_revised,Jüngere Dryaszeit,Keilzinkung,0.8857,1.0,-0.11429999999999996
f5_revised,Gestalttherapie,Katalyse,0.797,0.8706,-0.0736
f5_revised,Küchenabfallzerkleinerer,Kauffmann-White-Schema,0.9178,0.7848,0.1329999999999999
f5_revised,Kurort,Schäbe,0.8696,0.8,0.0696
f5_revised,Substanzinduzierte Psychose,Wechselwirkende Galaxien,0.8571,0.9541,-0.09699999999999998
f5_revised,Das sogenannte Böse,Gänsegeier,0.679,0.9077,-0.2286999999999999
f5_revised,Pharmahersteller,(136199) Eris,0.9381,0.913,0.02510000000000001
f5_revised,PANalytical,Waldsteppenotter,0.9157,0.9464,-0.03070000000000006
f5_revised,T-Labs,Lilium pardalinum subsp. pitkinense,1.0,0.8293,0.17069999999999996
f5_revised,Ungarische Notation,Ankylosauria,0.2537,0.9114,-0.6577
f5_revised,Prophylaxe (Zahnmedizin),Crashtest-Dummy,0.8547,0.8693,-0.014599999999999946
f5_revised,Alexander-Technik,Ringelröteln,0.8929,0.9254,-0.03249999999999997
f5_revised,Neoarchaikum,Schlangenadler,0.9306,0.9474,-0.016800000000000037
